58132_1260	adventure stories	Brady, E. J. (Edwin James)	“The only thing to do is to go down the river and ’ide till we see what turns up. Let us go an’ get the boat.” Tom stood up shakily, and Dave trembling in every limb, followed suit. They crawled rather than walked to the edge of the creek. Tom drew the boat up to the log as noiselessly as possible and helped his mate in. Poor Dave was likely to faint at any moment. “I wish I never came piratin’,” he sobbed. “Piratin’s right enough,” muttered Tom, sticking an oar in the mud and pushing out, “but these Germans is ruinin’ the country. I’ve heard the old man say that often when he wuz talkin’ politics on the punt, but I never see the meanin’ of it afore—not the true meanin’.” They slipped out into the middle of the stream and breathed a trifle easier. The sky was clear, and white with stars. They could hardly realize what had happened. It seemed like a dream—a horrible nightmare, or some tragedy that had been played on the stage. The boys pulled hard until they got abreast of the island. Each stroke which took them further away from the scene of that sudden horror lifted a weight off their minds. It was almost daylight when they got there. But a thick fog came up with the dawn, and hidden under its friendly canopy they rowed round until they struck a little reedy bay, where they could not be seen from the opposite bank or noticed by chance steamers. Tired out, they ran in here, and, getting their tent unrolled, spread it over them in the boat, and stretching themselves out on the bottom, with a seat for a pillow, fell fast asleep. CHAPTER VI. THEY TAKE AN OATH. The dreams of the adventurers were troubled. Their minds went over the recent tragedy, of which they had been the unwilling and unexpected witnesses. They heard again the low groaning of the departing storm, saw the wicked glare of the sheet lightning, the darkness, and the deed. At times either lad would start up and murmur in his sleep; but they were young and healthy, and it was not till the sun rose high overhead that they awoke. The morning was cool, bright, and lovely. Tom suggested a swim before breakfast. They stripped and dived out of the boat, and paddled round, and then they went ashore and boiled their billy in the scrub, and had breakfast.
8493_1785	adventure stories	Merriman, Henry Seton	I am the Englishman who has been fortunate enough to engage the interest of your father, who journeyed to England to find me--and found me.” He broke off with a laugh, spreading out his arms to show himself, as it were, and ask indulgence. “I have a heritage, it appears, in France,” he went on, “but know nothing of it, yet. For the weather has been bad and our voyage a stormy one. I was to have been told during the journey, but we had no time for that. And I know no more than you, mademoiselle.” Juliette had changed colour, and her cheeks, which were usually of a most delicate pink, were suddenly quite white. She did not touch upon the knowledge to which he referred, but went past it to its object. “You do not speak like an Englishman,” she said. “For I know one or two. One came to the school at Saintes. He was a famous English prelate, and he had the manner--well, of a tree. And when he spoke, it was what one would expect of a tree, if it suddenly had speech. But you--you are not like that.” Loo Barebone laughed with an easy gaiety, which seemed infectious, though Marie did not join in it, but stood scowling in the doorway. “Yes,” he said, “you have described them exactly. I know a hundred who are like great trees. Many are so, but they are kind and still like trees--the English, when you know them, mademoiselle.” “They?” she said, with her prettily arched eyebrows raised high. “We, I mean,” he answered, quickly, taking her meaning in a flash. “I almost forgot that I was an Englishman. It is my heritage, perhaps, that makes me forget--or yourself. It is so easy and natural to consider one's self a Frenchman--and so pleasant.” Marie shuffled with her feet and made a movement of impatience, as if to remind them that they were still far from the business in hand and were merely talking of themselves, which is the beginning of all things--or may be the beginning of the inevitable end. “But I forgot,” said Barebone, at once. “And it is getting late. Your father has had a slight misfortune. He has sprained his ankle.
29572_3074	western stories	Spearman, Frank H. (Frank Hamilton)	Dunning, with some excitement, watched McCloud's face to note the effect of the activity on him, but McCloud's expression, naturally reserved, reflected nothing of his views on the subject. Dunning waved his hand at the lively scene. "They've been at it all night. How many would you take away, sir?" "You might take them all away, as far as the river is concerned," said McCloud after a moment. "What? Hell! All?" "They are not doing anything, are they, but running around in a circle? And those fellows over there might as well be making mud pies as riprapping at that point. What we need there is a mattress and sandbags--and plenty of them. Bill," directed McCloud in an even tone of business as he turned to Dancing, "see how quick you can get your gangs over here with what sacks they can carry and walk fast. If you will put your men on horses, Mr. Dunning, they can help like everything. That bank won't last a great while the way the river is getting under it now." Dancing wheeled like an elephant on his bronco and clattered away through the mud. Lance Dunning, recovering from his surprise, started his men back for the wagons, and McCloud, dismounting, walked with him to the water's edge to plan the fight for what was left of the strip in front of the alfalfa fields. When Whispering Smith got back to the house he was in good-humor. He joined Dicksie and Marion in the dining-room, where they were drinking coffee. Afterward Dicksie ordered horses saddled and the three rode to the river. Up and down the bank as far as they could see in the misty rain, men were moving slowly about--more men, it seemed to Dicksie, than she had ever seen together in her life. The confusion and the noise had disappeared. No one appeared to hurry, but every one had something to do, and, from the gangs who with sledges were sinking "dead-men" among the trees to hold the cables of the mattress that was about to be sunk, and the Japs who were diligently preparing to float and load it, to the men that were filling and wheeling the sandbags, no one appeared excited. McCloud joined the visitors for a few moments and then went back to where Dancing and his men on life-lines were guiding the mattress to its resting-place.
60283_172	science fiction	Fisher, David E.	and I gave way. "I have indeed discovered the secret of reproduction," he began. "After many searchings, I came upon this--" and he held forth the object he had carried in. "It is a book. It is entitled, 'Living a Normal Sex Life.' It seems to be some sort of a do-it-yourself pamphlet." He dropped the book on the table and rubbed his hands over his eyes. There was something in the man's behavior that commanded everyone's attention. He went on, speaking low. "The word 'Sex' is not defined, but it seems to mean...." His words trailed off. He was obviously unsure of how to continue. "I had better start at the beginning, I suppose," he said. "You see, once upon a time there were birds and bees...." * * * * * When he finished the Conclave sat in horrified silence. His words, with all their horror, had the ring of truth and there were no cries of 'Heresy'. There was only stunned disbelief and the beginnings of nausea. It is the mark of honor that a leader shall carry on when others fear to move. I cleared my throat. "Shall not these organs which you mention have atrophied by now? With no use throughout all these generations, will they not have evolved into nothingness?" "I do not think so," Rocsates replied after a while. "What to us is an eon, to evolution is but an instant. And then the swelling of the breasts, I believe, proves that there is still reproductive activity in some, at least, of the She's." We sat shaking our heads, bowed under terrible reality. "Then we must experiment," I said. "But whom could we ask to submit to such horror?" "I have already taken the liberty of asking for volunteers," Rocsates replied. "The She, of course, must be one with the swelling of the breasts. Melia has volunteered, on condition that Xeon be released from dungeon. Are there any objections?" There were none, of course. Who would refuse a boon to one who would undergo such an ordeal for the City? "And who will be the partner?" I asked. "In all honor, could Xeon allow Melia to surpass him in courage? It shall be he," Rocsates said. And with his word the two entered the Hall and stood, noble and naked.
35833_2405	detective and mystery stories	McCulley, Johnston	The information I found tabulated at his headquarters was all concerning jewels to be worn at the Charity Ball, but Heaven alone knows, besides himself, what he had gathered in the way of facts before that.” “But he said he’d commit the greatest crime since he’d got to town,” Riley went on. “What could that be? He’s turned some pretty good tricks, you’ll remember.” “He might get into the vault of the First National,” Verbeck offered. “No chance! That’s the finest——” “Pardon me, Riley. Fine vaults and burglar-proof affairs do not seem to bother the Black Star. You remember how he robbed the safety-deposit boxes of the National Trust, don’t you?” “Well, what would be something big he could do?” the detective asked. “He goes after money, but jewels are his particular delight, if I have judged the man correctly,” Verbeck said. “He has some perfect arrangement for disposing of them at a profit, I suppose. And there are half a hundred places he could make a rich haul of jewels. He’s what might be called a jewel fiend, Riley. He—— Ah!” “What’s the matter?” Riley asked, looking up quickly and stopping his pacing. “I have an idea.” “If it’s anything that will help us catch the Black Star or bring him out of his hole so we can chase him, for Heaven’s sake let us have it!” Riley cried. “It is something that may bring him out of his hole—a trap! Why didn’t I think of it before? And it can be arranged easily.” “Let’s have it, then.” “As you know, I am to be married soon. My gift to my bride will be the same my father gave my mother—the famous Verbeck diamond necklace. That necklace is in a certain safe-deposit vault now, and I’ll not even tell you where it is.” “But where’s the trap, Roger?” “A moment, Riley—don’t be so impatient. That necklace is the same as the day my father clasped it on his bride’s throat. That was a good many years ago, and fashions in jewel settings change. So naturally, before I present it to my bride, I’ll have to have the stones reset.” “Sure.”
31426_619	detective and mystery stories	Newcomb, Ambrose	They're depending on you and me, Perk, to produce the evidence that's going to convict him of conspiracy against the Government, which may send him to Atlanta for a dozen years or more." "Know how long you'll be away, Jack?" demanded the other casually as if it was really a matter of but little moment to him what the answer might be, since he could be depended on to hold to their booty with the tenacity of a leech. "That all depends on circumstances--I may be back by noon, and again not till late in the afternoon or evening. I expect to fetch a couple of sandbaggers along who will take over the sloop and stuff that's aboard. Having washed our hands clean of those encumbrances we'll be in fit shape to delve deeper into the game and see what we get out of the grab-bag. Anyway, don't expect me until you see me heading this way and keep a sharp lookout, for from all accounts this crowd we're up against is said to be a tricky combination, always stepping on their toes and doing big things." "Yeah, we've heard lots o' that kind o' stuff but just the same the lads makin' up the crew o' this sloop didn't keep their eyes open, or they'd never been taken unawares by them hijackers. Leave it to Gabe Perkiser to hold fast to what he's got; they'd have to be a regiment, armed with machine-guns, bombs, an' even gas, to knock _me_ off'n my perch an' I don't mean that for boastin' either, Jack." Later on Jack decided it would be just as well for him to jump off and be on his way to Tampa. Contrary winds or something else might delay his arrival, and an early start was bound to be of much help toward bringing a quick return. He first used the binoculars in order to scan the heavens as well as they could be covered when he was so surrounded by those strange mangrove islands and discovering no sign of any cruising, spying crate, he bade Perk goodbye and taxied in the direction of the open gulf, which he knew lay due west. Perk answered his signal ere the amphibian turned a bend in the tortuous channel and saw Jack vanish from view; nor could he long detect any sound to indicate the presence of an airship since cautious Jack had again made use of that wonderful "silencer" which they had found so useful while conducting their search during the preceding night.
60283_24	science fiction	Fisher, David E.	"Sias," they were saying, "the Maternite's gone." I stared in amazement. "Gone? It cannot be gone. It has always been--" "Oh my gods!" Xeon shouted. "I tell you it's gone! Will you--" Melia interrupted him quietly. "Xeon, will you lose all respect for the Elder?" Then turned to me, and said calmly, "The watcher at the Maternite Machine, it appears, has been drunk. The heat rose above the warning, continued to rise, and then--poof. Everything has evaporated in Maternite. All the Prelife is gone." "All of it?" I asked. "There is nothing left," Melia insisted. "Can more be made? And if not, what will happen with no more children?" "That is for the priests to say, not I," I replied. In moments of emergency, it is wise to speak with caution. That is, I suppose so. I have never before been in a real emergency. * * * * * A man my age does not hurry in the heat of the midday sun--maddugs nenglishmin go out in the midday sun, as the ancients say, although I often wonder why--but Xeon and Melia ran all the way down to the city. They are of an age to enter manhood, and have all the energy such young men do. As we entered the city, we were surrounded by confusion and consternation. And can the simple people be blamed? They were aware that they stood in the midst of an unprecedented happening; indeed, an emergency. For a machine had failed! Not in the memory of the eldest among us has a machine failed. They were created so long ago, indeed, that the ignorant believe them to have been constructed by the gods themselves. And never, so far as I know, has one failed. Small wonder that the watcher had been negligent. Indeed, the watcher is more a tradition than a necessity. Besides, had he been sober, he would not have known what to do. For who knows the mysterious workings of the machines? * * * * * I hastened to the City Hall and found the Conclave assembled, waiting for me to bring them to order. Xeon and Melia stopped as I mounted the steps, but I smiled and motioned them in.
42441_4319	western stories	Mulford, Clarence Edward	The country grew rougher rapidly and when they finally reached the divide a beautiful sight lay below them, stretching as far as eye could see to the east. In the middle distance gleamed the Cherokee, flowing toward the south through its valley of rocks, canyons, cliffs, draws and timber. "There ’s th’ hut," said Ned, pointing to a small gray blot against the dead black of a towering cliff. "Th’ spring’s just south of it. Bucket Hill, up north there, is th’ north boundary; Twin Spires, south yonder is th’ other end; an’ th’ Cherokee will stop you on th’ east side. You ride in every Sat’day if you wants. Don’t get lonesome," he grinned and, wheeling abruptly, went back the way they had come. Hopalong shook his head in disgust. To be sidetracked like this was maddening. It had taken three hours of hard traveling over rough country to get where he was and it would take as long to return; and all for nothing! He regarded the pack animal with a grin, shrugged his shoulders and led the way toward the hut, the pack horse following obediently. It was another hour before he finally reached the little cabin, for the way was strange and rough. During this time he had talked aloud, for he had the tricks of his kind and when alone he talked to himself. When he reached the hut he relieved the pack horse of its load, carrying the stuff inside. Closing the door and blocking it with a rock he found the spring, drank his fill and then let the horses do likewise. Then he mounted and started back over the rough trail, thinking out loud and confiding to his horse and he entered a narrow defile close to the top of the divide, promising dire things to the foreman. Suddenly a rope settled over him, pinned his arms to his sides and yanked him from the saddle before he had time to think. He landed on his head and was dazed as he sat up and looked around. The foreman’s rifle confronted him, and behind the foreman’s feet were his two Colts. "You talks too much," sneered the man with the drop. "I suspicioned you th’ minute I laid eyes on you. It ’ll take a better man than you to get that five hundred reward. I reckon th’ Sheriff was too scared to come hisself." Hopalong shook his head as if to clear it. What was the man talking about? Who was the sheriff?
31524_6483	western stories	McCarter, Margaret Hill	Bud queried. "Sheridan's going to carry a campaign down into their own country and lick these tribes into behaving themselves right now, before another Summer and another outbreak like that one two months ago." "What's these Kansas men with their capital letters got to do with it?" put in O'mie. "Governor Crawford has issued a call at Sheridan's command, for a Kansas regiment to go into service for six months, and help to do this thing up right. It means more to these settlers on the boundary out here than to anybody else. And you just see if that regiment isn't made up in a hurry." I was full of my theme. My two months beyond the soft, sheltered life of home had taught me much; and then I was young and thought I knew much, anyhow. "What are you going to do, Phil?" O'mie asked. "I? I'm going to stay by this thing for a while. The Baronets were always military folks. I'm the last of the line, and I'm going to give my fighting strength, what little I have, to buy these prairies for homes and civilization. I'm going to see the Indian rule broken here, or crawl into the lonely grave Bud talks about and pull the curly mesquite over me for a coverlet. I go to Topeka to-morrow to answer Governor Crawford's call for volunteers for a cavalry company to go out on a winter campaign against the rascally redskins. They're going to get what they need. If you mix up with Custer, you'll see." "And when the campaign's over," queried O'mie, "will you stay in the army?" "No, O'mie, I'll find a place. The world is wide. But look here, boy. You haven't told me how you got pried loose and kicked out yet. Bud's an exception. The rest of us boys had a reason for leaving the best town on earth." "You're just right, begorra!" O'mie replied with warmth. "I was kicked out av town by His Majesty, the prophet Amos, only you've got to spell it with an 'f' instead av a 'ph.'" "Now, O'mie, confess the whole sin at once, please." O'mie looked up with that sunshiny face that never stayed clouded long, and chuckled softly. "Judson's on the crest right now. Oh, let him ride.
13282_433	love stories	Sangster, Margaret E. (Margaret Elizabeth)	With a heart that throbbed in quick staccato beats, she mounted the steps of the tenement. Little dark-eyed children moved away from her, apparently on every side, but somehow she scarcely noticed them. The doorway yawned, like an open mouth, in front of her--and she could think of nothing else. As she went over the dark threshold she remembered stories that she had read about people who go in at tenement doorways and are never seen again. Every one has read such stories in the daily newspapers--and perhaps some of them are true! A faint light flickered in through the doorway. It made the ascent of the first flight of creaking stairs quite easy. At least Rose-Marie could step aside from the piles of rubbish and avoid the rickety places. She wondered, as she went up, her fingers gingerly touching the dirty hand-rail, how people could exist under such wretched conditions. The second flight was harder to manage. The light from the narrow doorway was shut off, and there were no windows. There might have been gas jets upon every landing--Rose-Marie supposed that there were--but it was mid-afternoon, and they had not yet been lighted. She groped her way up the second flight, and the third, feeling carefully along each step with her foot before she put her weight upon it. On the fourth flight she paused for a moment to catch her breath. But she realized, as she paused, that even breathing had to be done under difficulties in this place. There was no ventilation of any sort, so far as she could tell--all about her floated the odours of boiled cabbage, and fried onions, and garlic. And there were other odours, too; the indescribable smells of soiled clothing and soap-suds and greasy dishes. But in Rose-Marie's mind, the odours--poignant though they were--took second place to the sounds. Never, she told herself, had she imagined that so many different sorts of noises could exist in the same place at one and the same time. There were the cries and sobs of little children, the moans of sickness, the thuds of falling furniture and the crashes of breaking crockery. There were yells of rage, and--worst of all--bursts of appalling profanity. Rose-Marie, standing there in the darkness of the fourth flight, heard words that she had never expected to hear--phrases of which she had never dreamed.
30353_18	science fiction	Hernhuter, Albert	They all seemed stunned. Even the reporter sent to cover the hearing made no move toward the telephone. The Coroner could think of only the obvious question: "Why did you kill him?" "He was dangerous to us." "Whom do you mean by _us_?" "We Martians, who plan to take over your world." The Coroner was disappointed. A lunatic. But a lunatic can murder. Best to proceed, the Coroner thought. "I was not aware that we have Martians to contend with." "If I'd had the right weapon to use on Smith, you wouldn't be aware of it now. We still exercise caution." The Coroner felt a certain pity. "Why did you kill Smith?" "We Martians have found science-fiction writers to be our greatest danger. Through the medium of imaginative fiction, such writers have more than once revealed our plans. If the public suddenly realized that--" * * * * * The Coroner broke in. "You killed Smith because he revealed something in his writings?" "Yes. He refused to take my word that it was unsalable. He threatened to submit it direct. It was vital material." "But there are many other such writers. You can't control--" "We control ninety percent of the output. We have concentrated on the field and all of the science-fiction agencies are in our hands. This control was imperative." "I see." The Coroner spoke in the gentle tones one uses with the insane. "Any writing dangerous to your cause is deleted or changed by the agents." "Not exactly. The agent usually persuades the writer to make any such changes, as the agent is considered an authority on what will or will not sell." "The writers always agree?" "Not always. If stubbornness is encountered, the agent merely shelves the manuscript and tells the writer it has been repeatedly rejected." The Coroner glanced at the two policemen. Both were obviously puzzled. They returned the Coroner's look, apparently ready to move on his order. The thin, mirthless smile was still on Cole's lips. Maniacal violence could lie just behind it. Possibly Cole was armed. Better to play for time--try to quiet the madness within. The Coroner continued speaking. "You Martians have infiltrated other fields also?" "Oh, yes. We are in government, industry, education. We are everywhere.
